track_id,lon,lat,speed,time
128,23.732964000000006,37.991431,4.8936,1970-01-01 00:04:48.000
128,23.732972,37.99143,0.8745,1970-01-01 00:04:49.000
128,23.732971,37.99143,0.0047,1970-01-01 00:04:50.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:51.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:52.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:53.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:54.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:55.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:56.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:57.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:58.000
128,23.732971,37.99143,0.0,1970-01-01 00:04:59.000
128,23.732971,37.99143,0.0,1970-01-01 00:05:00.000
128,23.732971,37.99143,0.0,1970-01-01 00:05:01.000
128,23.732971,37.99143,0.0,1970-01-01 00:05:02.000
128,23.732971,37.99143,0.0002,1970-01-01 00:05:03.000
128,23.732972,37.99143,1.421,1970-01-01 00:05:04.000
128,23.732987,37.991427,9.5788,1970-01-01 00:05:05.000
128,23.733026,37.991421,13.3446,1970-01-01 00:05:06.000
128,23.733068,37.991415,13.640999999999998,1970-01-01 00:05:07.000
128,23.733111,37.991408,14.5167,1970-01-01 00:05:08.000
128,23.733156,37.991402,13.4725,1970-01-01 00:05:09.000
128,23.733195,37.991395,12.0809,1970-01-01 00:05:10.000
128,23.733231,37.99139,11.2785,1970-01-01 00:05:11.000
128,23.733265,37.991385,10.4161,1970-01-01 00:05:12.000
128,23.733295,37.99138,8.8478,1970-01-01 00:05:13.000
128,23.733322,37.991376,8.6116,1970-01-01 00:05:14.000
128,23.733346,37.991372,6.5581,1970-01-01 00:05:15.000
128,23.733365,37.991369,6.1497,1970-01-01 00:05:16.000
128,23.733385,37.991366,7.1245,1970-01-01 00:05:17.000
128,23.733408,37.991362,7.1726,1970-01-01 00:05:18.000
128,23.733427,37.991358,4.1797,1970-01-01 00:05:19.000
128,23.733435,37.991357,1.5055,1970-01-01 00:05:20.000
128,23.733438,37.991357,0.5907,1970-01-01 00:05:21.000
128,23.733438,37.991357,0.0894,1970-01-01 00:05:22.000
128,23.733438,37.991357,0.0002,1970-01-01 00:05:23.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:24.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:25.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:26.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:27.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:28.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:29.000
128,23.733438,37.991357,0.0,1970-01-01 00:05:30.000
